时间,温度,降水量,风速,风向,湿度,气压,最大风速,风向,出现时间,最高温,最低温,最高温时间,最低温时间
2018-02-02 13:00,8.3,0.0,3.1,西北偏北,0.59,1018.8,8.2,西南偏西,26,12.2,7.7,Feb 3, 2018 11:30:00 AM,Feb 3, 2018 7:15:00 AM
2018-02-02 14:00,8.8,0.0,2.6,西北偏西,0.57,1017.9,6.1,西南,17,12.2,7.7,Feb 3, 2018 11:30:00 AM,Feb 3, 2018 7:15:00 AM
2018-02-02 15:00,9.0,0.0,2.8,东北偏北,0.55,1017.6,7.8,西南,46,12.2,7.7,Feb 3, 2018 11:30:00 AM,Feb 3, 2018 7:15:00 AM
2018-02-02 16:00,8.9,0.0,1.6,西南偏西,0.56,1017.5,6.0,西南偏南,47,12.2,7.7,Feb 3, 2018 11:30:00 AM,Feb 3, 2018 7:15:00 AM
2018-02-02 17:00,9.1,0.0,2.4,西北偏北,0.53,1017.4,7.4,西南偏西,1,12.2,7.7,Feb 3, 2018 11:30:00 AM,Feb 3, 2018 7:15:00 AM
2018-02-02 18:00,9.0,0.0,3.2,西北偏北,0.54,1017.9,6.8,西南偏西,59,12.2,7.7,Feb 3, 2018 11:30:00 AM,Feb 3, 2018 7:15:00 AM
2018-02-02 19:00,8.8,0.0,3.2,西北偏北,0.54,1018.4,7.5,西北偏西,42,12.2,7.7,Feb 3, 2018 11:30:00 AM,Feb 3, 2018 7:15:00 AM
2018-02-02 20:00,8.7,0.0,2.4,西北偏北,0.53,1018.9,8.5,西北偏北,58,12.2,7.7,Feb 3, 2018 11:30:00 AM,Feb 3, 2018 7:15:00 AM
2018-02-02 21:00,8.7,0.0,2.3,东北,0.5,1019.5,5.3,西北,29,12.2,7.7,Feb 3, 2018 11:30:00 AM,Feb 3, 2018 7:15:00 AM
2018-02-02 22:00,8.7,0.0,1.6,西北,0.45,1019.9,6.1,西北,42,12.2,7.7,Feb 3, 2018 11:30:00 AM,Feb 3, 2018 7:15:00 AM
2018-02-02 23:00,8.6,0.0,3.4,东北偏北,0.43,1020.2,6.7,西北,59,12.2,7.7,Feb 3, 2018 11:30:00 AM,Feb 3, 2018 7:15:00 AM
2018-02-03 00:00,8.6,0.0,2.4,北,0.42,1020.1,7.0,西北偏西,43,12.2,7.7,Feb 3, 2018 11:30:00 AM,Feb 3, 2018 7:15:00 AM
2018-02-03 01:00,8.5,0.0,2.6,东北偏北,0.39,1020.3,7.8,西北,56,15.1,7.7,Feb 3, 2018 8:55:00 PM,Feb 4, 2018 12:10:00 AM
2018-02-03 02:00,8.3,0.0,2.2,东北偏北,0.39,1020.0,6.2,西,53,15.1,7.7,Feb 3, 2018 8:55:00 PM,Feb 4, 2018 1:00:00 AM
2018-02-03 03:00,8.3,0.0,1.9,东北偏北,0.41,1019.6,6.2,西北偏西,7,15.1,7.7,Feb 3, 2018 8:55:00 PM,Feb 4, 2018 1:00:00 AM
2018-02-03 04:00,8.3,0.0,1.9,东北偏北,0.41,1019.5,5.7,西北,19,15.1,7.7,Feb 3, 2018 8:55:00 PM,Feb 4, 2018 1:00:00 AM
2018-02-03 05:00,8.2,0.0,3.1,东北偏北,0.44,1019.3,6.1,西北偏西,17,15.1,7.7,Feb 3, 2018 8:55:00 PM,Feb 4, 2018 1:00:00 AM
2018-02-03 06:00,8.2,0.0,2.0,东北偏东,0.45,1019.8,4.5,西北偏西,14,15.1,7.7,Feb 3, 2018 8:55:00 PM,Feb 4, 2018 1:00:00 AM
2018-02-03 07:00,8.0,0.0,2.1,北,0.43,1020.2,5.1,西北,44,15.1,7.7,Feb 3, 2018 8:55:00 PM,Feb 4, 2018 1:00:00 AM
2018-02-03 08:00,8.0,0.0,2.0,西北,0.44,1020.7,5.6,西北,9,15.1,7.7,Feb 3, 2018 8:55:00 PM,Feb 4, 2018 1:00:00 AM
2018-02-03 09:00,9.0,0.0,2.2,西北,0.42,1020.7,6.1,西,18,15.1,7.7,Feb 3, 2018 8:55:00 PM,Feb 4, 2018 1:00:00 AM
2018-02-03 10:00,9.8,0.0,4.7,东北偏北,0.37,1021.0,7.7,西北偏西,17,15.1,7.7,Feb 3, 2018 8:55:00 PM,Feb 4, 2018 1:00:00 AM
2018-02-03 11:00,11.7,0.0,2.7,东北偏北,0.32,1020.6,6.1,西北偏北,14,15.1,7.7,Feb 3, 2018 8:55:00 PM,Feb 4, 2018 1:00:00 AM
2018-02-03 12:00,12.5,0.0,2.0,北,0.33,1019.5,5.9,西北,31,15.1,7.7,Feb 3, 2018 8:55:00 PM,Feb 4, 2018 1:00:00 AM
2018-02-03 13:00,13.2,0.0,2.1,东北偏北,0.33,1018.3,6.8,西南,10,15.1,7.7,Feb 3, 2018 8:55:00 PM,Feb 4, 2018 1:00:00 AM
2018-02-03 14:00,12.9,0.0,5.0,西北偏西,0.32,1017.0,6.1,西南,38,15.1,7.7,Feb 3, 2018 8:55:00 PM,Feb 4, 2018 1:00:00 AM
2018-02-03 15:00,13.4,0.0,3.8,西北偏西,0.32,1016.3,6.3,西南,11,15.1,7.7,Feb 3, 2018 8:55:00 PM,Feb 4, 2018 1:00:00 AM
2018-02-03 16:00,14.4,0.0,1.8,北,0.29,1015.7,5.7,西南,34,15.1,7.7,Feb 3, 2018 8:55:00 PM,Feb 4, 2018 1:00:00 AM
2018-02-03 17:00,14.0,0.0,2.1,西北偏北,0.33,1015.6,6.4,西北偏西,9,15.1,7.7,Feb 3, 2018 8:55:00 PM,Feb 4, 2018 1:00:00 AM
2018-02-03 18:00,12.6,0.0,2.1,西北偏北,0.34,1015.8,4.6,西北,5,15.1,7.7,Feb 3, 2018 8:55:00 PM,Feb 4, 2018 1:00:00 AM
2018-02-03 19:00,11.9,0.0,2.9,西北偏北,0.37,1016.4,3.8,西北偏西,2,15.1,7.7,Feb 3, 2018 8:55:00 PM,Feb 4, 2018 1:00:00 AM
2018-02-03 20:00,11.2,0.0,3.1,西北偏北,0.38,1017.5,4.5,西北偏西,54,10.9,7.5,Feb 4, 2018 12:40:00 PM,Feb 4, 2018 8:00:00 AM
2018-02-03 21:00,10.5,0.0,1.9,东北偏北,0.4,1017.7,4.9,西北,15,10.9,7.5,Feb 4, 2018 12:40:00 PM,Feb 4, 2018 8:00:00 AM
2018-02-03 22:00,9.9,0.0,1.7,西北偏北,0.4,1018.6,6.0,西南偏西,28,10.9,7.5,Feb 4, 2018 12:40:00 PM,Feb 4, 2018 8:00:00 AM
2018-02-03 23:00,9.5,0.0,1.8,东北偏北,0.38,1018.9,6.6,西北,41,10.9,7.5,Feb 4, 2018 12:40:00 PM,Feb 4, 2018 8:00:00 AM
2018-02-04 00:00,9.0,0.0,1.5,西北偏北,0.38,1019.1,5.2,西北偏西,3,10.9,7.5,Feb 4, 2018 12:40:00 PM,Feb 4, 2018 8:00:00 AM
2018-02-04 01:00,8.8,0.0,1.3,东南偏东,0.41,1019.0,4.2,西北,26,10.9,7.1,Feb 4, 2018 8:05:00 PM,Feb 5, 2018 12:05:00 AM
2018-02-04 02:00,8.8,0.0,1.2,西北偏西,0.43,1018.8,5.7,西南偏西,57,10.9,7.1,Feb 4, 2018 8:05:00 PM,Feb 5, 2018 12:05:00 AM
2018-02-04 03:00,8.6,0.0,2.4,东北偏北,0.41,1018.6,5.6,西,15,10.9,7.1,Feb 4, 2018 8:05:00 PM,Feb 5, 2018 12:05:00 AM
2018-02-04 04:00,8.4,0.0,2.8,北,0.4,1018.2,5.4,西北,28,10.9,7.1,Feb 4, 2018 8:05:00 PM,Feb 5, 2018 12:05:00 AM
2018-02-04 05:00,8.1,0.0,1.3,西,0.38,1018.1,5.7,西北偏西,48,10.9,7.1,Feb 4, 2018 8:05:00 PM,Feb 5, 2018 12:05:00 AM
2018-02-04 06:00,7.9,0.0,0.9,东南,0.35,1018.3,6.4,西南偏西,20,10.9,7.1,Feb 4, 2018 8:05:00 PM,Feb 5, 2018 12:05:00 AM
2018-02-04 07:00,7.8,0.0,3.0,北,0.33,1019.2,4.8,西北偏西,3,10.9,7.1,Feb 4, 2018 8:05:00 PM,Feb 5, 2018 12:05:00 AM
2018-02-04 08:00,7.5,0.0,2.7,东北偏北,0.36,1019.8,4.0,西北,55,10.9,7.1,Feb 4, 2018 8:05:00 PM,Feb 5, 2018 12:05:00 AM
2018-02-04 09:00,7.7,0.0,2.5,东北偏北,0.34,1020.4,6.5,西北,23,10.9,7.1,Feb 4, 2018 8:05:00 PM,Feb 5, 2018 12:05:00 AM
2018-02-04 10:00,8.4,0.0,1.3,东北,0.33,1021.0,7.5,西北偏西,27,10.9,7.1,Feb 4, 2018 8:05:00 PM,Feb 5, 2018 12:05:00 AM
2018-02-04 11:00,9.5,0.0,2.1,北,0.34,1020.6,5.9,西北,14,10.9,7.1,Feb 4, 2018 8:05:00 PM,Feb 5, 2018 12:05:00 AM
2018-02-04 12:00,10.1,0.0,1.8,西北,0.3,1019.9,5.9,西北偏西,26,10.9,7.1,Feb 4, 2018 8:05:00 PM,Feb 5, 2018 12:05:00 AM
2018-02-04 13:00,10.2,0.0,3.7,东北偏北,0.28,1018.9,7.2,西北偏北,59,10.9,7.1,Feb 4, 2018 8:05:00 PM,Feb 5, 2018 12:05:00 AM
2018-02-04 14:00,10.8,0.0,3.2,东北偏北,0.29,1018.1,7.9,西北,55,10.9,7.1,Feb 4, 2018 8:05:00 PM,Feb 5, 2018 12:05:00 AM
2018-02-04 15:00,10.5,0.0,1.6,西北偏西,0.29,1017.4,6.1,西北,0,10.9,7.1,Feb 4, 2018 8:05:00 PM,Feb 5, 2018 12:05:00 AM
2018-02-04 16:00,10.0,0.0,2.1,西北偏西,0.3,1017.3,7.7,西北偏西,17,10.9,7.1,Feb 4, 2018 8:05:00 PM,Feb 5, 2018 12:05:00 AM
2018-02-04 17:00,9.5,0.0,2.8,东北偏东,0.29,1017.5,7.1,西南,3,10.9,7.1,Feb 4, 2018 8:05:00 PM,Feb 5, 2018 12:05:00 AM
2018-02-04 18:00,9.0,0.0,2.2,东,0.3,1018.1,7.6,西南偏西,19,10.9,7.1,Feb 4, 2018 8:05:00 PM,Feb 5, 2018 12:05:00 AM
2018-02-04 19:00,8.6,0.0,3.5,北,0.31,1018.9,6.0,西北偏北,52,10.9,7.1,Feb 4, 2018 8:05:00 PM,Feb 5, 2018 12:05:00 AM
2018-02-04 20:00,8.0,0.0,2.0,西北偏西,0.3,1019.7,6.8,西南偏西,27,10.9,7.1,Feb 4, 2018 8:05:00 PM,Feb 5, 2018 12:05:00 AM
2018-02-04 21:00,7.5,0.0,2.7,东北,0.32,1020.4,5.9,西北,36,10.9,7.1,Feb 4, 2018 8:05:00 PM,Feb 5, 2018 12:05:00 AM
2018-02-04 22:00,7.5,0.0,1.8,东北偏东,0.33,1020.8,7.5,西北,52,13.7,6.3,Feb 5, 2018 2:55:00 PM,Feb 5, 2018 6:15:00 AM
2018-02-04 23:00,7.3,0.0,2.6,北,0.33,1021.3,5.4,南,33,13.7,6.3,Feb 5, 2018 2:55:00 PM,Feb 5, 2018 6:15:00 AM
2018-02-05 00:00,7.2,0.0,1.7,西南偏西,0.33,1020.9,6.1,西北偏北,54,13.7,6.3,Feb 5, 2018 2:55:00 PM,Feb 5, 2018 6:15:00 AM
2018-02-05 01:00,6.9,0.0,1.3,东,0.34,1020.9,5.4,西,27,13.7,6.3,Feb 5, 2018 2:55:00 PM,Feb 5, 2018 6:15:00 AM
2018-02-05 02:00,6.7,0.0,1.9,东北,0.34,1020.9,5.5,西北偏西,33,13.7,6.3,Feb 5, 2018 2:55:00 PM,Feb 5, 2018 6:15:00 AM
2018-02-05 03:00,6.6,0.0,1.7,西,0.34,1020.4,4.9,西北,8,13.7,6.3,Feb 5, 2018 2:55:00 PM,Feb 5, 2018 6:15:00 AM
2018-02-05 04:00,6.6,0.0,1.8,北,0.33,1020.3,6.5,西,57,13.7,6.3,Feb 5, 2018 2:55:00 PM,Feb 5, 2018 6:15:00 AM
2018-02-05 05:00,6.4,0.0,2.1,东北偏北,0.32,1020.0,5.1,西北,55,13.7,6.3,Feb 5, 2018 2:55:00 PM,Feb 5, 2018 6:15:00 AM
2018-02-05 06:00,6.4,0.0,2.4,西北偏北,0.31,1020.5,5.0,西南,46,13.7,6.3,Feb 5, 2018 2:55:00 PM,Feb 5, 2018 6:15:00 AM
2018-02-05 07:00,6.4,0.0,1.5,西北偏西,0.33,1021.2,5.1,西,50,13.7,6.3,Feb 5, 2018 2:55:00 PM,Feb 5, 2018 6:15:00 AM
2018-02-05 08:00,6.5,0.0,1.7,南,0.34,1021.7,5.2,西,38,13.7,6.3,Feb 5, 2018 2:55:00 PM,Feb 5, 2018 6:15:00 AM
2018-02-05 09:00,6.7,0.0,2.5,西北偏北,0.33,1022.3,5.8,西北偏西,54,13.7,6.3,Feb 5, 2018 2:55:00 PM,Feb 5, 2018 6:15:00 AM
2018-02-05 10:00,7.5,0.0,2.7,东北偏北,0.28,1022.4,6.5,西北,18,13.7,6.3,Feb 5, 2018 2:55:00 PM,Feb 5, 2018 6:15:00 AM
2018-02-05 11:00,8.4,0.0,1.6,西南,0.29,1021.9,7.3,西北,38,10.7,6.1,Feb 5, 2018 8:25:00 PM,Feb 6, 2018 6:50:00 AM
2018-02-05 12:00,9.4,0.0,3.3,西北偏北,0.25,1020.7,6.9,西南,19,10.7,6.1,Feb 5, 2018 8:25:00 PM,Feb 6, 2018 6:50:00 AM
2018-02-05 13:00,11.5,0.0,4.1,北,0.22,1019.3,7.5,西北偏北,22,10.7,6.1,Feb 5, 2018 8:25:00 PM,Feb 6, 2018 6:50:00 AM
2018-02-05 14:00,12.5,0.0,2.5,北,0.21,1017.9,6.8,西南偏西,5,10.7,6.1,Feb 5, 2018 8:25:00 PM,Feb 6, 2018 6:50:00 AM
2018-02-05 15:00,13.4,0.0,2.3,东北偏北,0.2,1016.4,6.5,西南偏南,16,10.7,6.1,Feb 5, 2018 8:25:00 PM,Feb 6, 2018 6:50:00 AM
2018-02-05 16:00,13.1,0.0,2.5,东北偏北,0.2,1016.1,7.2,西南,16,10.7,6.1,Feb 5, 2018 8:25:00 PM,Feb 6, 2018 6:50:00 AM
2018-02-05 17:00,12.5,0.0,3.5,北,0.2,1016.3,7.7,西南,18,10.7,6.1,Feb 5, 2018 8:25:00 PM,Feb 6, 2018 6:50:00 AM
2018-02-05 18:00,12.0,0.0,1.3,东北偏东,0.23,1016.6,6.6,西北,20,10.7,6.1,Feb 5, 2018 8:25:00 PM,Feb 6, 2018 6:50:00 AM
2018-02-05 19:00,11.3,0.0,1.5,西北偏北,0.26,1017.1,3.8,北,39,10.7,6.1,Feb 5, 2018 8:25:00 PM,Feb 6, 2018 6:50:00 AM
2018-02-05 20:00,10.8,0.0,1.4,西北偏西,0.32,1017.5,3.8,西,56,10.7,6.1,Feb 5, 2018 8:25:00 PM,Feb 6, 2018 6:50:00 AM
2018-02-05 21:00,10.3,0.0,1.1,东南偏东,0.31,1018.3,4.0,西南,15,10.7,6.1,Feb 5, 2018 8:25:00 PM,Feb 6, 2018 6:50:00 AM
2018-02-05 22:00,9.5,0.0,1.7,东北偏北,0.34,1018.6,4.2,西北偏西,46,10.7,6.1,Feb 5, 2018 8:25:00 PM,Feb 6, 2018 6:50:00 AM
2018-02-05 23:00,9.0,0.0,1.7,东北偏北,0.35,1019.5,3.5,西,12,10.7,6.1,Feb 5, 2018 8:25:00 PM,Feb 6, 2018 6:50:00 AM
2018-02-06 00:00,8.5,0.0,1.1,西北偏西,0.36,1019.2,2.7,西,38,10.7,6.1,Feb 5, 2018 8:25:00 PM,Feb 6, 2018 6:50:00 AM
2018-02-06 01:00,8.2,0.0,2.2,东北偏北,0.39,1018.8,3.8,西,33,17.2,6.1,Feb 6, 2018 8:05:00 PM,Feb 6, 2018 11:30:00 PM
2018-02-06 02:00,7.6,0.0,1.2,东北,0.36,1018.3,3.3,西,1,17.2,6.1,Feb 6, 2018 8:05:00 PM,Feb 6, 2018 11:30:00 PM
2018-02-06 03:00,7.3,0.0,1.1,西,0.38,1018.2,3.9,西南偏西,15,17.2,6.1,Feb 6, 2018 8:05:00 PM,Feb 6, 2018 11:30:00 PM
2018-02-06 04:00,6.7,0.0,0.9,西,0.35,1017.9,3.8,西北,24,17.2,6.1,Feb 6, 2018 8:05:00 PM,Feb 6, 2018 11:30:00 PM
2018-02-06 05:00,6.7,0.0,1.0,北,0.35,1017.9,4.6,西北偏北,59,17.2,6.1,Feb 6, 2018 8:05:00 PM,Feb 6, 2018 11:30:00 PM
